reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc,object_id
709797,2020/11/18 05:00:00+00,BRICK & MINIFIGS,1850 #122 SOUTH HURSTBOURNE PKWY,40202.0,2020/11/18 05:00:00+00,4,SURVEY,542
709798,2020/11/18 05:00:00+00,SOLA SALONS,1850 #115 SOUTH HURSTBOURNE PKWY,40202.0,2020/11/18 05:00:00+00,4,SURVEY,543
709799,2020/11/18 05:00:00+00,GAME STOP,2011 SOUTH HURSTBOURNE PKWY,40202.0,2020/11/18 05:00:00+00,4,SURVEY,544
709800,2020/11/18 05:00:00+00,WING STOP,2007 SOUTH HURSTBOURNE PKWY,40202.0,2020/11/18 05:00:00+00,4,SURVEY,545
709801,2020/11/18 05:00:00+00,HALF PRICED BOOKS,2025 SOUTH HURSTBOURNE PKWY,40202.0,2020/11/18 05:00:00+00,4,SURVEY,546
709802,2020/11/18 05:00:00+00,COLD STONE CREAMERY,2015 SOUTH HURSTBOURNE PKWY,40202.0,2020/11/18 05:00:00+00,4,SURVEY,547
709803,2020/11/18 05:00:00+00,PENN STATION #8,2017 S HURSTBOURNE PKWY,40220.0,2020/11/18 05:00:00+00,4,SURVEY,548
709821,2020/11/18 05:00:00+00,JERSEY MIKE'S SUBS,10266 SHELBYVILLE RD,40223.0,2020/11/18 05:00:00+00,4,SURVEY,549
709822,2020/11/18 05:00:00+00,BASKIN ROBBINS,10264 SHELBYVILLE RD,40222.0,2020/11/18 05:00:00+00,4,SURVEY,550
709625,2020/11/19 05:00:00+00,QDOBA #2098,4059 SUMMIT PLAZA DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,551
709626,2020/11/19 05:00:00+00,STARBUCKS #2562,4001 SUMMIT PLAZA DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,552
709627,2020/11/19 05:00:00+00,ZOE'S KITCHEN,4126 SUMMIT PLAZA DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,553
709693,2020/11/19 05:00:00+00,DAIRY QUEEN,2058 PORTLAND AVE,40212.0,2020/11/19 05:00:00+00,4,SURVEY,554
709696,2020/11/19 05:00:00+00,DAILY MART,1320 DIXIE HWY,40210.0,2020/11/19 05:00:00+00,4,SURVEY,555
709697,2020/11/19 05:00:00+00,SAM'S FAMILY RESTAURANT,2913 DIXIE HWY,40216.0,2020/11/19 05:00:00+00,4,SURVEY,556
709698,2020/11/19 05:00:00+00,SPEEDWAY #9646,3915 DIXIE HWY,40216.0,2020/11/19 05:00:00+00,4,SURVEY,557
709699,2020/11/19 05:00:00+00,CIRCLE K #4700076,4100 DIXIE HWY,40216.0,2020/11/19 05:00:00+00,4,SURVEY,558
709700,2020/11/19 05:00:00+00,SPEEDWAY #5043,4417 DIXIE HWY,40216.0,2020/11/19 05:00:00+00,4,SURVEY,559
709703,2020/11/19 05:00:00+00,SPEEDWAY #9640,4720 DIXIE HWY,40216.0,2020/11/19 05:00:00+00,4,SURVEY,560
709815,2020/11/19 05:00:00+00,JASON'S DELI,410 N HURSTBOURNE PKWY,40222.0,2020/11/19 05:00:00+00,4,SURVEY,561
709816,2020/11/19 05:00:00+00,WAFFLE HOUSE #2237,612 LYNDON LN,40222.0,2020/11/19 05:00:00+00,4,SURVEY,562
709817,2020/11/19 05:00:00+00,TOGO SUSHI,700 LYNDON LN,40220.0,2020/11/19 05:00:00+00,4,SURVEY,563
709818,2020/11/19 05:00:00+00,THORNTONS #34,605 LYNDON LN,40222.0,2020/11/19 05:00:00+00,4,SURVEY,564
709819,2020/11/19 05:00:00+00,CANCUN MEXICAN RESTAURANT,808 LYNDON LN,40222.0,2020/11/19 05:00:00+00,4,SURVEY,565
709820,2020/11/19 05:00:00+00,SAL'S PIZZA,812 LYNDON LN,40222.0,2020/11/19 05:00:00+00,4,SURVEY,566
710112,2020/11/19 05:00:00+00,ROYALS HOT CHICKEN,736 E MARKET ST,40202.0,2020/11/19 05:00:00+00,4,SURVEY,567
710208,2020/11/19 05:00:00+00,WALGREENS #19636,8014 BARDSTOWN RD,40291.0,2020/11/19 05:00:00+00,4,SURVEY,568
710209,2020/11/19 05:00:00+00,WALGREENS #10560,6620 BARDSTOWN RD,40291.0,2020/11/19 05:00:00+00,4,SURVEY,569
710664,2020/11/19 05:00:00+00,KOHL'S,4200 TOWNE CENTER DR.,40241.0,2020/11/19 05:00:00+00,4,SURVEY,570
710666,2020/11/19 05:00:00+00,OLD NAVY,4300 TOWNE CENTER DR.,40241.0,2020/11/19 05:00:00+00,4,SURVEY,571
710674,2020/11/19 05:00:00+00,SHOE CARNIVAL,4310 TOWNE CENTER DR.,40241.0,2020/11/19 05:00:00+00,4,SURVEY,572
710677,2020/11/19 05:00:00+00,FIVE BELOW,4320 TOWNE CENTER DR.,40241.0,2020/11/19 05:00:00+00,4,SURVEY,573
710678,2020/11/19 05:00:00+00,CINEMARK SPRINGHURST #1,4400 TOWNE CENTER DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,574
710679,2020/11/19 05:00:00+00,TARGET T-1071,4101 TOWNE CENTER DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,575
710695,2020/11/19 05:00:00+00,OXMOOR CENTER,7900 SHELBYVILLE RD.,40222.0,2020/11/19 05:00:00+00,4,SURVEY,576
710995,2020/11/19 05:00:00+00,TJ MAXX,4121 TOWNE CENTER DR,40245.0,2020/11/19 05:00:00+00,4,SURVEY,577
