crimeid,monthvalue,reportedby,outcometype,latitude,fallswithin,locationvalue
5abc4c15569b4ad34504a55f4e615cfc7e5d4845a09832be23d2577b3dc05715,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.744101,Gloucestershire Constabulary,On or near Stroud
4e9395fbe860f32ddedb83771eb398ade6629fef7160905fa0ee9464136ac78a,2023-05,Gloucestershire Constabulary,Suspect charged,51.900392,Gloucestershire Constabulary,On or near
2ba00fc349297d8aab32ee61a025bc87b6e622592b9ea1a2c20cafd868811b69,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,53.408949,Gloucestershire Constabulary,On or near
0007bb9b13808ded130e3b5d26d1b9497c567bac5ea2327caeb7470932c3f854,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.911672,Gloucestershire Constabulary,On or near Springbank Close
119a98f7212bed7e36292d41a0dd8f19474c07e5204c34aa75e55c72bb089696,2023-05,Gloucestershire Constabulary,Suspect charged,51.833803,Gloucestershire Constabulary,On or near Munsley Grove
dd6943d1415499fdde0fcf692d65b3b8660af529e42e60048a0b71140059540d,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.869002,Gloucestershire Constabulary,On or near WORCESTER STREET
aebfd138d2e2f7ac6093be52aaf2b415ca4779906aa7dcc6147764888c3418b4,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.818046,Gloucestershire Constabulary,On or near Boulmer Avenue
314c6e74544cc970202e8aeefe14c35c895e0c0edc6fdaeb3bee8058df1f24a7,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.85503,Gloucestershire Constabulary,On or near Diamond Jubilee Close
a2eae6d7eb558734957eab356e09302a489ad2432374295c4a208b83ca445401,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,52.001148,Gloucestershire Constabulary,On or near Wheal Close
b4fbb1a869e5748214acdc22bbcdce9a3278171674ad4eb92f8bdf7e6c53b4c5,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,52.002291,Gloucestershire Constabulary,On or near Styles Close
71b2e19571237486706b7fb6ed8d277f1ede64ba566cf04b07d98c71fe1ac65b,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.691865,Gloucestershire Constabulary,On or near The Ridings
d11b746ec328c16004b292de3df61b61010022b3334c1a2ec678ed9f1612d4a0,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.731521,Gloucestershire Constabulary,On or near London Road
d5de7cff5718ba9622ae5010eabae8bedecff85698039c3f01b73b66e342704f,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.903422,Gloucestershire Constabulary,On or near Wilson Drive
8640ec9f2696eb9c3fe1de9bb461e91d3a661aa9c00440f83fc6dad0f7984a1e,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.870493,Gloucestershire Constabulary,On or near
bb52fd2795927a201f655f0b60ff213edf490866f5aced3c1777156c4a1ef6da,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.933487,Gloucestershire Constabulary,On or near Lake Side
cd642c750f3b8496a56c85750f5eb9b6b25cf6154c6a0b0d2077539784bde62e,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.682447,Gloucestershire Constabulary,On or near
4b155965372d6fec884736511e177d28675dc5e59361b27fb34566ea139bfacd,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.903422,Gloucestershire Constabulary,On or near Wilson Drive
5408bebb3d2d0a0ce9f46c743b3723f997c6f3811d4247cf07df517ecaa7b905,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.637849,Gloucestershire Constabulary,On or near Saxon Place
abeec5dd1ab7f6a4cc47f59eeb1bd79cf05cadd8e9439b05a27471b8b4fc48c7,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.728721,Gloucestershire Constabulary,On or near Barton Field
7698be9e8d4296a5f462adcca37092dee047fbe04af24b2390d8d84d52c94d7d,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.860942,Gloucestershire Constabulary,On or near Brunswick Square
d6b3eb044c4a0fbb284dd043608a1b6a42cb493fd672101f3f0113deaf95adcc,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.728721,Gloucestershire Constabulary,On or near Barton Field
0a7c087776d792a2fbfb611c537b9109e9391d378cf6b3b90f3c7d3463306969,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.880855,Gloucestershire Constabulary,On or near
6dc24c43643df64fc5d4c6e221e0f91ae8d325d2652dabf84cff3ee9e7576545,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.711819,Gloucestershire Constabulary,On or near The Smithy
b9402212478d1d4cdc13fd6d37333e2e60bb37f326f4daf2cf372a514ee1fd70,2023-05,Gloucestershire Constabulary,Suspect charged,51.909528,Gloucestershire Constabulary,On or near PENNSYLVANIA AVENUE
26455a2cd375455e35ad1623fb8726db470a479afc23d7de8e5058cdc6afb932,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.679612,Gloucestershire Constabulary,On or near Harrolds Close
53708a36ac35e9626fdf28fec3730cbb86c490d38193af3afaf55be5c804210e,2023-05,Gloucestershire Constabulary,Local resolution,51.920787,Gloucestershire Constabulary,On or near Wainlode Lane
80b6bf798924ff854bded95491f41773557de75c1cb2ca54e92f17d54ff2bd41,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.78491,Gloucestershire Constabulary,On or near GREENWAYS DRIVE
a15a99abb451f73531361c8551dedea0024835d27adabd110595eeeed2da8d19,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.896183,Gloucestershire Constabulary,On or near Sandford Street
2b4f8019fc9e03b4983a0285b9912d80b454eb919da9123f84300eb83019f4fa,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.871241,Gloucestershire Constabulary,On or near Willowleaze
d429af50f2e82eb57384f8a109481099befe3458cac592620cbbeed83da6eec0,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
ecea4e32483b142d0a0e4859252d37b3958c27a96abb87f0f8d683afd3cb09c0,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.832988,Gloucestershire Constabulary,On or near Graveney Road
d42979c4518b8306cde6eb186639999891002b14470646e0d603ec3307ac51b6,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.832988,Gloucestershire Constabulary,On or near Graveney Road
14741f3a7fecd4835f78b78201f19bdc85ac950e840c20b56e2d603db0db6fbc,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.896183,Gloucestershire Constabulary,On or near Sandford Street
a7ff28b245cf18ea9eafbe88dbfcce91e06364beecd4ae9083113db795a8e37d,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.898871,Gloucestershire Constabulary,On or near Cowper Road
9edb7f5e12c049af43d4e40ddc38640574b7693686fe06c65fa1189cbef568e5,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.739607,Gloucestershire Constabulary,On or near
98d2a3cde250108b3ed4f4fba6e841835401f5ead6d8be271ac91f6d9419f414,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.941939,Gloucestershire Constabulary,On or near Two Hedges Road
3c6292efffcd1734a01334df677b5e733ddf31e2758de725782ad56bfcf62640,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.84638,Gloucestershire Constabulary,On or near Sayers Crescent
377e6b23adb8635320b958c535257644037d0742642962b6cb2aa7026a19f729,2023-05,Gloucestershire Constabulary,Local resolution,51.946373,Gloucestershire Constabulary,On or near Woodmancote Vale
30fa03781559ab25c94dda892df6a21ca60cbc19d3f305b0fa67b6bb2f1928db,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.866348,Gloucestershire Constabulary,On or near
f6c9a598614376db180b89c82a9e9c9d08069a99ab7da18efda3aeb71be96b1a,2023-05,Gloucestershire Constabulary,Formal action is not in the public interest,51.862652,Gloucestershire Constabulary,On or near THE STENDERS
3b52f3f5c4851b0037578976016f24a6ba38b1b4766fdf1456f2dfeaecba3269,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
129f6c5a890aea349b2feddd738fa88a5ca7ba110d5b9c63c72c7df0af8034c1,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.902616,Gloucestershire Constabulary,On or near Edinburgh Place
9279198964d62479d67ef36aa8178cf4dc44bf1c3bee5c2544db279539d3aebc,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.705657,Gloucestershire Constabulary,On or near Springfield Road
c580edadce8ec07e0f61e33264ad49d8e1c1441756abd820b892642d939220d6,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.93003,Gloucestershire Constabulary,On or near King Georges Field
022091078f7055beb02b1acd960690c6e9daebdc784a92f8a28bab19a7e2c343,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.897087,Gloucestershire Constabulary,On or near Priory Walk
367086dceb9c6892e508629887909198bde4ac93bd9bc9ae0f3667d65bf50fa7,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.934404,Gloucestershire Constabulary,On or near Lowdilow Lane
fa3d8716d26e5e42d50d378deb9919dacc453886bc4240d402bb382d3ade67f1,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.882721,Gloucestershire Constabulary,On or near Salisbury Avenue
133ad1b06c02648e1eabf72f629fd63636a5c29745f1b453995f21cdc8e8dfbe,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.776183,Gloucestershire Constabulary,On or near Fancy Road
b878730c7cccca09d0bc0b1aad8661b920e426178de9cfe595747c23b061a0aa,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
4628bc2e54450e80248671fcec6dc33e85362aa2d7353f2bf466f9473c7b9356,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,53.303454,Gloucestershire Constabulary,On or near
e68efff5799afdd341fe420127c28f0663be0a3c71faab2aba904d40577b62c7,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.89899,Gloucestershire Constabulary,On or near Highbury Lane
5c43622b02e125f5ffb8c04aee7b020c5a5d93ebfc8a18f521940d2128b58d3b,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.910337,Gloucestershire Constabulary,On or near St Peters Close
c24111cf1bc3b9fa67c6ad3b8bd170c226caa8685f9aa3def1ec0fdcea128412,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.928654,Gloucestershire Constabulary,On or near Southam Lane
a89cfa9e3bbbe6d1f48c16c681acba7378179fe076987b504dd04dc966d8dd38,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.731233,Gloucestershire Constabulary,On or near Rodley Manor Way
32787ace93549124e439f9f29468eec7ea39c26b2f0bb2dff8cd322311c59abd,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.918192,Gloucestershire Constabulary,On or near Mandarin Way
fa305996391051c0a9cc48b97711073014684087d7e2246a824ba2bc20ac2c53,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.901673,Gloucestershire Constabulary,On or near Devon Avenue
a516b8f72cd06bf5b3f5dc2e4e4309739f3eef1e153c6b7d62717860e1fc7f24,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.901673,Gloucestershire Constabulary,On or near Devon Avenue
7bf38000854145f27f138ba4465a85e053ed04a9385124df4b145504fb143ff9,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.85566,Gloucestershire Constabulary,On or near St Paul's Road
a4aa716062a8441062162188fa35b35515c16c1debdb7f34e2befdca2189d53b,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
a90b49371d07faffcf4c11b1a70947ecfb4c9c6782bdc85cada1d7b712bda04d,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.849731,Gloucestershire Constabulary,On or near Hartington Road
dadc3474319e9d1fe06e77a5cf727d9df5906a4a553b0e5bf8ae8aafd061024c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.954392,Gloucestershire Constabulary,On or near Abbots Leys Road
c457882e4be885ca70d3cdd622aba19cfb72fcf9235a61eb4bdff26a3bd19a46,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.91065,Gloucestershire Constabulary,On or near Moors Avenue
b8877a20344ea1c7499a77faf95c7b3a545a820d94b655aef6d095cb84aba455,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.842686,Gloucestershire Constabulary,On or near Podsmead Road
24236fd04e9435f2187bed34f62d262fd69dfb6f3ae5f24910fb2b36fcfd0431,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.863612,Gloucestershire Constabulary,On or near
054f65a1091effa1960dd66c4ed6e496b2dcd53174acdf6c074544623f4eaa66,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.995342,Gloucestershire Constabulary,On or near High Street
39495c33d8095d7c766881ca255d0a9c257b4999bbddbf18a5e2093093dd84ec,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.750278,Gloucestershire Constabulary,On or near The Circle
97c01e7733016ef37ea1f8268beca90547347ae8d6f0851123a57be6cb96536a,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.913814,Gloucestershire Constabulary,On or near Woolridge Hill
45a21eb0d7936ea326c1e41c29149c1848f9684d6e1b79435371733cb4f2e597,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.913814,Gloucestershire Constabulary,On or near Woolridge Hill
6db62ad5031b09b6e66e1d0831ff4993b5050d1e8c96ac62305d756bc1f0b1fe,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.873478,Gloucestershire Constabulary,On or near Lawrence Way
613be2dc706b02428cddd9f59d0a4fd14a8b0a36a1b70a5b247e3de67797a2c2,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.872609,Gloucestershire Constabulary,On or near Vine Terrace
6188247454715f8c48bc0521ff5d0517b9352222e35b05628c3eee3a73898498,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.909562,Gloucestershire Constabulary,On or near Brown Close
2381bf3ab5b9ef4c5224db8278c7174629ddf6fe68e3b36b13f399817cba0d1b,2023-05,Gloucestershire Constabulary,Formal action is not in the public interest,51.83998,Gloucestershire Constabulary,On or near
3f4cf1b234bd8180c0a7d604e2cf007ce6a4710e6e72d2fb86afc7f3f7a0f36e,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.83998,Gloucestershire Constabulary,On or near
efde6062672d5310189eccb357403a6d7196c366687cb195929fa1b8e22c881c,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.904335,Gloucestershire Constabulary,On or near New Rutland Court
377668d3f1fd4d0b2d58c520778230bbfee73da2d94697e2491ddbe322e995a7,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.706442,Gloucestershire Constabulary,On or near Cricklade Road
f9beff95c7723e9eb6d8f50f17431a128a0e5d81acdf92d141569a9006e4e045,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.862698,Gloucestershire Constabulary,On or near Friars Orchard
9c7027ba8dfd22ec5d00789ea73173ce286665ae9b1482a384db62a0a45f89b1,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.868287,Gloucestershire Constabulary,On or near
5a1eeaf253d3316de1167add4d79affd2a5903cb229109ae64e376ef7fee054b,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.900392,Gloucestershire Constabulary,On or near
4243f7d10419b2e1c0d089e7bf1ef951bc3a77b722e64356ae546ce079803055,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.70833,Gloucestershire Constabulary,On or near Bishop Mews
4185828c1f0ee54274e4feeada0d75c5039f576df5fa484ee37102c358464f1c,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,52.000904,Gloucestershire Constabulary,On or near Mitton Way
8ec06064ff7d27781e9f510e9626dfed9ec9993d233a2104a36a49f36c605554,2023-05,Gloucestershire Constabulary,Local resolution,51.834938,Gloucestershire Constabulary,On or near Quenneys Close
d1f4cd76cc76e468f8047606f040cdb814bf74b617c9c153a1c9fc85ed89e66b,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.871401,Gloucestershire Constabulary,On or near Mercia Road
edb274f2f0f4ca8ad638e7b934f365bc4595affee2cec5e5cc60308b8ac27768,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.746891,Gloucestershire Constabulary,On or near Orchard Court
1c57478e546ea9a7679a808f82bfb499eb7b167c648c6bfcd464012d9e7e3688,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.947708,Gloucestershire Constabulary,On or near Whitefields Road
daa0ed6488a3c92be619fc48189a4f5c5ff3034f7527c44e97a4a6e5e45be26f,2023-05,Gloucestershire Constabulary,Suspect charged,51.863377,Gloucestershire Constabulary,On or near Kimbrose Way
76dd90cabaccbf954b9d6ea8df08580077e8f282709d46cf46ecfc70dd9b9327,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.906972,Gloucestershire Constabulary,On or near Wellesley Road
cc7939230c47b2f17d7e7401a625e15b1be6b907356cca85897939b5ce2cbf66,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.863226,Gloucestershire Constabulary,On or near Nettleton Road
